InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
556428,85099B,JUMBO BAG RED RETROSPOT,3,10-06-2011 13:23,4.13,
556429,85099B,JUMBO BAG RED RETROSPOT,2,10-06-2011 13:23,4.13,
556461,85099B,JUMBO BAG RED RETROSPOT,100,12-06-2011 10:15,1.79,13798
556469,85099B,JUMBO BAG RED RETROSPOT,40,12-06-2011 11:37,2.08,12516
556474,85099B,JUMBO BAG RED RETROSPOT,1,12-06-2011 12:01,2.08,16007
556487,85099B,JUMBO BAG RED RETROSPOT,2,12-06-2011 13:51,2.08,17289
556494,85099B,JUMBO BAG RED RETROSPOT,3,12-06-2011 14:57,2.08,17802
556495,85099B,JUMBO BAG RED RETROSPOT,2,12-06-2011 15:14,2.08,18069
556507,85099B,JUMBO BAG RED RETROSPOT,10,13-06-2011 09:55,2.08,12567
556515,85099B,JUMBO BAG RED RETROSPOT,1,13-06-2011 10:45,4.13,
556528,85099B,JUMBO BAG RED RETROSPOT,10,13-06-2011 11:36,2.08,13269
556629,85099B,JUMBO BAG RED RETROSPOT,10,13-06-2011 14:55,2.08,14841
556636,85099B,JUMBO BAG RED RETROSPOT,3,13-06-2011 15:30,4.13,
556671,85099B,JUMBO BAG RED RETROSPOT,1,13-06-2011 16:33,2.08,17841
556714,85099B,JUMBO BAG RED RETROSPOT,200,14-06-2011 10:49,1.79,14680
556721,85099B,JUMBO BAG RED RETROSPOT,20,14-06-2011 11:23,2.08,15218
556728,85099B,JUMBO BAG RED RETROSPOT,10,14-06-2011 11:36,2.08,15719
556731,85099B,JUMBO BAG RED RETROSPOT,2,14-06-2011 11:41,2.08,18283
556812,85099B,JUMBO BAG RED RETROSPOT,1,14-06-2011 17:25,4.13,
556813,85099B,JUMBO BAG RED RETROSPOT,1,14-06-2011 17:28,4.13,
556815,85099B,JUMBO BAG RED RETROSPOT,10,15-06-2011 08:36,2.08,14852
556825,85099B,JUMBO BAG RED RETROSPOT,6,15-06-2011 10:24,4.13,
556826,85099B,JUMBO BAG RED RETROSPOT,7,15-06-2011 10:25,4.13,
556845,85099B,JUMBO BAG RED RETROSPOT,100,15-06-2011 11:30,1.79,17511
556887,85099B,JUMBO BAG RED RETROSPOT,2,15-06-2011 12:36,2.08,14606
556890,85099B,JUMBO BAG RED RETROSPOT,30,15-06-2011 12:48,2.08,17581
556905,85099B,JUMBO BAG RED RETROSPOT,1,15-06-2011 13:05,2.08,16904
556910,85099B,JUMBO BAG RED RETROSPOT,2,15-06-2011 13:25,2.08,12748
556913,85099B,JUMBO BAG RED RETROSPOT,30,15-06-2011 13:26,2.08,16523
556917,85099B,JUMBO BAG RED RETROSPOT,100,15-06-2011 13:37,1.79,12415
556932,85099B,JUMBO BAG RED RETROSPOT,1,15-06-2011 15:41,4.13,
556935,85099B,JUMBO BAG RED RETROSPOT,10,15-06-2011 15:57,2.08,17651
556936,85099B,JUMBO BAG RED RETROSPOT,4,15-06-2011 16:04,2.08,
556942,85099B,JUMBO BAG RED RETROSPOT,10,15-06-2011 16:42,2.08,14222
556960,85099B,JUMBO BAG RED RETROSPOT,100,16-06-2011 09:28,1.79,14844
557011,85099B,JUMBO BAG RED RETROSPOT,10,16-06-2011 11:50,2.08,16279
557021,85099B,JUMBO BAG RED RETROSPOT,10,16-06-2011 12:55,2.08,17642
557112,85099B,JUMBO BAG RED RETROSPOT,4,16-06-2011 16:31,4.13,
557122,85099B,JUMBO BAG RED RETROSPOT,10,16-06-2011 17:37,2.08,16558
557136,85099B,JUMBO BAG RED RETROSPOT,10,17-06-2011 09:23,2.08,14911
557214,85099B,JUMBO BAG RED RETROSPOT,100,17-06-2011 12:20,1.79,17677
557222,85099B,JUMBO BAG RED RETROSPOT,10,17-06-2011 13:14,2.08,14936
C557224,85099B,JUMBO BAG RED RETROSPOT,-5,17-06-2011 13:22,1.79,15311
557283,85099B,JUMBO BAG RED RETROSPOT,3,19-06-2011 12:26,2.08,16813
557294,85099B,JUMBO BAG RED RETROSPOT,100,19-06-2011 13:28,1.79,13629
557312,85099B,JUMBO BAG RED RETROSPOT,20,19-06-2011 15:47,2.08,17001
557350,85099B,JUMBO BAG RED RETROSPOT,10,20-06-2011 10:41,2.08,16670
557410,85099B,JUMBO BAG RED RETROSPOT,1,20-06-2011 11:36,2.08,14701
557466,85099B,JUMBO BAG RED RETROSPOT,10,20-06-2011 13:08,2.08,13815
557481,85099B,JUMBO BAG RED RETROSPOT,2,20-06-2011 14:11,4.13,
557482,85099B,JUMBO BAG RED RETROSPOT,2,20-06-2011 14:11,4.13,
557485,85099B,JUMBO BAG RED RETROSPOT,300,20-06-2011 14:38,1.79,15769
557489,85099B,JUMBO BAG RED RETROSPOT,20,20-06-2011 14:58,2.08,12490
557493,85099B,JUMBO BAG RED RETROSPOT,1,20-06-2011 15:18,4.13,
557494,85099B,JUMBO BAG RED RETROSPOT,5,20-06-2011 15:19,4.13,
557495,85099B,JUMBO BAG RED RETROSPOT,2,20-06-2011 15:19,4.13,
557497,85099B,JUMBO BAG RED RETROSPOT,1,20-06-2011 15:20,4.13,
557502,85099B,JUMBO BAG RED RETROSPOT,2,20-06-2011 15:32,4.13,
557528,85099B,JUMBO BAG RED RETROSPOT,10,21-06-2011 09:49,2.08,17159
557598,85099B,JUMBO BAG RED RETROSPOT,4,21-06-2011 11:33,2.08,14667
557602,85099B,JUMBO BAG RED RETROSPOT,10,21-06-2011 11:57,2.08,14110
557615,85099B,JUMBO BAG RED RETROSPOT,20,21-06-2011 13:24,2.08,15498
557628,85099B,JUMBO BAG RED RETROSPOT,100,21-06-2011 14:31,1.79,15311
557630,85099B,JUMBO BAG RED RETROSPOT,10,21-06-2011 14:53,2.08,13178
557643,85099B,JUMBO BAG RED RETROSPOT,3,21-06-2011 16:36,4.13,
557644,85099B,JUMBO BAG RED RETROSPOT,3,21-06-2011 17:06,4.13,
557645,85099B,JUMBO BAG RED RETROSPOT,2,21-06-2011 17:08,4.13,
557673,85099B,JUMBO BAG RED RETROSPOT,100,22-06-2011 10:15,1.79,16180
557772,85099B,JUMBO BAG RED RETROSPOT,20,22-06-2011 14:47,2.08,16458
557798,85099B,JUMBO BAG RED RETROSPOT,10,23-06-2011 09:38,2.08,16187
557858,85099B,JUMBO BAG RED RETROSPOT,2,23-06-2011 11:51,2.08,14159
557878,85099B,JUMBO BAG RED RETROSPOT,3,23-06-2011 13:13,2.08,16940
557891,85099B,JUMBO BAG RED RETROSPOT,20,23-06-2011 14:05,2.08,17652
557938,85099B,JUMBO BAG RED RETROSPOT,1,23-06-2011 15:35,4.13,
557940,85099B,JUMBO BAG RED RETROSPOT,100,23-06-2011 15:48,1.79,18017
557954,85099B,JUMBO BAG RED RETROSPOT,3,23-06-2011 18:44,2.08,15023
557956,85099B,JUMBO BAG RED RETROSPOT,2,23-06-2011 19:20,2.08,18283
557956,85099B,JUMBO BAG RED RETROSPOT,1,23-06-2011 19:20,2.08,18283
557972,85099B,JUMBO BAG RED RETROSPOT,10,24-06-2011 10:16,2.08,12500
558045,85099B,JUMBO BAG RED RETROSPOT,10,24-06-2011 13:35,2.08,12615
558068,85099B,JUMBO BAG RED RETROSPOT,1,24-06-2011 15:51,4.13,
558073,85099B,JUMBO BAG RED RETROSPOT,10,24-06-2011 16:21,2.08,13004
558085,85099B,JUMBO BAG RED RETROSPOT,30,26-06-2011 11:53,2.08,13021
558113,85099B,JUMBO BAG RED RETROSPOT,10,27-06-2011 08:48,2.08,14911
558116,85099B,JUMBO BAG RED RETROSPOT,4,27-06-2011 09:11,4.13,
558117,85099B,JUMBO BAG RED RETROSPOT,2,27-06-2011 09:11,4.13,
558120,85099B,JUMBO BAG RED RETROSPOT,1,27-06-2011 09:12,4.13,
558195,85099B,JUMBO BAG RED RETROSPOT,10,27-06-2011 12:32,2.08,17735
558201,85099B,JUMBO BAG RED RETROSPOT,100,27-06-2011 13:12,1.79,15838
558235,85099B,JUMBO BAG RED RETROSPOT,10,27-06-2011 14:41,2.08,16242
558248,85099B,JUMBO BAG RED RETROSPOT,100,27-06-2011 16:48,1.79,13798
558260,85099B,JUMBO BAG RED RETROSPOT,10,28-06-2011 08:38,2.08,16945
558262,85099B,JUMBO BAG RED RETROSPOT,200,28-06-2011 08:45,1.79,14646
558316,85099B,JUMBO BAG RED RETROSPOT,7,28-06-2011 11:45,4.13,
558321,85099B,JUMBO BAG RED RETROSPOT,2,28-06-2011 11:53,4.13,
558340,85099B,JUMBO BAG RED RETROSPOT,1,28-06-2011 14:01,0,
558372,85099B,JUMBO BAG RED RETROSPOT,3,28-06-2011 15:47,2.08,16200
558390,85099B,JUMBO BAG RED RETROSPOT,30,29-06-2011 10:23,2.08,13461
558430,85099B,JUMBO BAG RED RETROSPOT,10,29-06-2011 12:12,2.08,13238
C558444,85099B,JUMBO BAG RED RETROSPOT,-1,29-06-2011 13:29,1.76,15311
558454,85099B,JUMBO BAG RED RETROSPOT,10,29-06-2011 13:58,2.08,17063
558462,85099B,JUMBO BAG RED RETROSPOT,10,29-06-2011 15:11,2.08,13982
558532,85099B,JUMBO BAG RED RETROSPOT,10,30-06-2011 11:32,2.08,15039
558552,85099B,JUMBO BAG RED RETROSPOT,200,30-06-2011 12:42,1.75,13694
558567,85099B,JUMBO BAG RED RETROSPOT,10,30-06-2011 14:37,2.08,14191
558614,85099B,JUMBO BAG RED RETROSPOT,4,30-06-2011 15:56,4.13,
558620,85099B,JUMBO BAG RED RETROSPOT,1,30-06-2011 16:39,2.08,15584
558628,85099B,JUMBO BAG RED RETROSPOT,10,30-06-2011 17:59,2.08,12626
558642,85099B,JUMBO BAG RED RETROSPOT,10,01-07-2011 09:47,2.08,17667
558643,85099B,JUMBO BAG RED RETROSPOT,20,01-07-2011 09:51,2.08,13534
558680,85099B,JUMBO BAG RED RETROSPOT,4,01-07-2011 11:19,4.13,
558682,85099B,JUMBO BAG RED RETROSPOT,2,01-07-2011 11:20,4.13,
558683,85099B,JUMBO BAG RED RETROSPOT,1,01-07-2011 11:23,4.13,
558686,85099B,JUMBO BAG RED RETROSPOT,10,01-07-2011 11:33,2.08,17706
558746,85099B,JUMBO BAG RED RETROSPOT,10,01-07-2011 17:23,2.08,14415
558760,85099B,JUMBO BAG RED RETROSPOT,4,03-07-2011 12:38,2.08,16918
558774,85099B,JUMBO BAG RED RETROSPOT,8,04-07-2011 10:17,2.08,
558777,85099B,JUMBO BAG RED RETROSPOT,7,04-07-2011 10:23,2.08,
558778,85099B,JUMBO BAG RED RETROSPOT,10,04-07-2011 10:27,2.08,17160
558810,85099B,JUMBO BAG RED RETROSPOT,1,04-07-2011 11:11,4.13,
558835,85099B,JUMBO BAG RED RETROSPOT,1,04-07-2011 11:58,4.13,
558837,85099B,JUMBO BAG RED RETROSPOT,2,04-07-2011 11:58,4.13,
558879,85099B,JUMBO BAG RED RETROSPOT,20,04-07-2011 14:07,2.08,12921
558888,85099B,JUMBO BAG RED RETROSPOT,2,04-07-2011 15:29,2.08,14056
558919,85099B,JUMBO BAG RED RETROSPOT,20,05-07-2011 09:56,2.08,15078
558926,85099B,JUMBO BAG RED RETROSPOT,10,05-07-2011 10:21,2.08,17469
558927,85099B,JUMBO BAG RED RETROSPOT,20,05-07-2011 10:23,2.08,18177
558963,85099B,JUMBO BAG RED RETROSPOT,100,05-07-2011 10:57,1.79,14235
559004,85099B,JUMBO BAG RED RETROSPOT,10,05-07-2011 12:23,2.08,12428
559006,85099B,JUMBO BAG RED RETROSPOT,10,05-07-2011 12:41,2.08,14905
559011,85099B,JUMBO BAG RED RETROSPOT,10,05-07-2011 12:50,2.08,17049
559032,85099B,JUMBO BAG RED RETROSPOT,100,05-07-2011 14:53,1.79,17511
559039,85099B,JUMBO BAG RED RETROSPOT,4,05-07-2011 15:32,4.13,
559040,85099B,JUMBO BAG RED RETROSPOT,1,05-07-2011 15:33,4.13,
559043,85099B,JUMBO BAG RED RETROSPOT,4,05-07-2011 15:35,4.13,
559051,85099B,JUMBO BAG RED RETROSPOT,2,05-07-2011 16:47,4.13,
559052,85099B,JUMBO BAG RED RETROSPOT,4,05-07-2011 16:53,4.13,
559055,85099B,JUMBO BAG RED RETROSPOT,1,05-07-2011 17:09,4.13,
559120,85099B,JUMBO BAG RED RETROSPOT,5,06-07-2011 12:18,2.08,16393
559125,85099B,JUMBO BAG RED RETROSPOT,10,06-07-2011 12:32,2.08,13985
559127,85099B,JUMBO BAG RED RETROSPOT,70,06-07-2011 12:33,2.08,15971
559141,85099B,JUMBO BAG RED RETROSPOT,100,06-07-2011 13:56,1.79,15311
559146,85099B,JUMBO BAG RED RETROSPOT,10,06-07-2011 14:18,2.08,12921
559162,85099B,JUMBO BAG RED RETROSPOT,2,06-07-2011 16:29,4.13,
559170,85099B,JUMBO BAG RED RETROSPOT,3,06-07-2011 17:31,2.08,16942
559289,85099B,JUMBO BAG RED RETROSPOT,12,07-07-2011 12:22,2.08,15719
559299,85099B,JUMBO BAG RED RETROSPOT,10,07-07-2011 12:39,2.08,16929
559311,85099B,JUMBO BAG RED RETROSPOT,20,07-07-2011 13:35,1.95,14459
559316,85099B,JUMBO BAG RED RETROSPOT,10,07-07-2011 13:54,2.08,12647
559322,85099B,JUMBO BAG RED RETROSPOT,300,07-07-2011 14:46,1.79,15769
559331,85099B,JUMBO BAG RED RETROSPOT,10,07-07-2011 15:45,2.08,16156
559338,85099B,JUMBO BAG RED RETROSPOT,4,07-07-2011 16:30,4.13,
559341,85099B,JUMBO BAG RED RETROSPOT,10,07-07-2011 16:56,2.08,15144
559364,85099B,JUMBO BAG RED RETROSPOT,10,08-07-2011 08:48,2.08,17735
559368,85099B,JUMBO BAG RED RETROSPOT,10,08-07-2011 09:38,2.08,17031
559369,85099B,JUMBO BAG RED RETROSPOT,20,08-07-2011 10:00,2.08,14388
559401,85099B,JUMBO BAG RED RETROSPOT,10,08-07-2011 10:49,2.08,15039
559419,85099B,JUMBO BAG RED RETROSPOT,200,08-07-2011 11:41,1.74,16029
559422,85099B,JUMBO BAG RED RETROSPOT,20,08-07-2011 12:00,2.08,12553
C559461,85099B,JUMBO BAG RED RETROSPOT,-2,08-07-2011 13:04,2.08,14680
559465,85099B,JUMBO BAG RED RETROSPOT,100,08-07-2011 13:26,1.79,14680
559488,85099B,JUMBO BAG RED RETROSPOT,7,08-07-2011 13:52,4.13,
559489,85099B,JUMBO BAG RED RETROSPOT,1,08-07-2011 13:52,4.13,
559491,85099B,JUMBO BAG RED RETROSPOT,2,08-07-2011 13:53,4.13,
559492,85099B,JUMBO BAG RED RETROSPOT,11,08-07-2011 13:53,4.13,
559493,85099B,JUMBO BAG RED RETROSPOT,3,08-07-2011 13:53,4.13,
559506,85099B,JUMBO BAG RED RETROSPOT,3,08-07-2011 15:17,4.13,
559512,85099B,JUMBO BAG RED RETROSPOT,30,08-07-2011 15:54,2.08,14188
559514,85099B,JUMBO BAG RED RETROSPOT,2,08-07-2011 15:57,4.13,
559515,85099B,JUMBO BAG RED RETROSPOT,1,08-07-2011 15:58,4.13,
559518,85099B,JUMBO BAG RED RETROSPOT,4,08-07-2011 16:11,4.13,
559526,85099B,JUMBO BAG RED RETROSPOT,1,10-07-2011 11:19,2.08,15756
559535,85099B,JUMBO BAG RED RETROSPOT,1,10-07-2011 12:16,2.08,17841
559547,85099B,JUMBO BAG RED RETROSPOT,5,10-07-2011 15:12,2.08,17758
559671,85099B,JUMBO BAG RED RETROSPOT,2,11-07-2011 13:55,2.08,17811
559684,85099B,JUMBO BAG RED RETROSPOT,20,11-07-2011 15:05,2.08,14367
559751,85099B,JUMBO BAG RED RETROSPOT,4,12-07-2011 11:28,2.08,14688
559794,85099B,JUMBO BAG RED RETROSPOT,10,12-07-2011 13:16,2.08,16700
559802,85099B,JUMBO BAG RED RETROSPOT,4,12-07-2011 13:48,4.13,
559811,85099B,JUMBO BAG RED RETROSPOT,10,12-07-2011 15:22,2.08,13269
559816,85099B,JUMBO BAG RED RETROSPOT,1,12-07-2011 16:11,4.13,
559817,85099B,JUMBO BAG RED RETROSPOT,2,12-07-2011 16:20,4.13,
559831,85099B,JUMBO BAG RED RETROSPOT,20,13-07-2011 09:58,2.08,14709
559863,85099B,JUMBO BAG RED RETROSPOT,10,13-07-2011 10:33,2.08,15039
559865,85099B,JUMBO BAG RED RETROSPOT,10,13-07-2011 10:39,2.08,14409
559876,85099B,JUMBO BAG RED RETROSPOT,3,13-07-2011 11:09,2.08,15752
559897,85099B,JUMBO BAG RED RETROSPOT,10,13-07-2011 12:18,2.08,16779
559911,85099B,JUMBO BAG RED RETROSPOT,10,13-07-2011 14:39,1.79,13777
559914,85099B,JUMBO BAG RED RETROSPOT,3,13-07-2011 15:13,4.13,
559918,85099B,JUMBO BAG RED RETROSPOT,10,13-07-2011 15:29,2.08,18225
559937,85099B,JUMBO BAG RED RETROSPOT,10,14-07-2011 10:11,2.08,13577
560025,85099B,JUMBO BAG RED RETROSPOT,1,14-07-2011 13:00,2.08,18283
560035,85099B,JUMBO BAG RED RETROSPOT,10,14-07-2011 13:41,2.08,17706
560050,85099B,JUMBO BAG RED RETROSPOT,1,14-07-2011 15:07,2.08,
560053,85099B,JUMBO BAG RED RETROSPOT,100,14-07-2011 15:44,1.79,17612
560090,85099B,JUMBO BAG RED RETROSPOT,1,14-07-2011 16:46,4.13,
560107,85099B,JUMBO BAG RED RETROSPOT,20,15-07-2011 08:09,2.08,12928
560211,85099B,JUMBO BAG RED RETROSPOT,10,15-07-2011 14:34,2.08,12621
560222,85099B,JUMBO BAG RED RETROSPOT,10,15-07-2011 15:28,2.08,14293
560225,85099B,JUMBO BAG RED RETROSPOT,4,15-07-2011 16:27,4.13,
560230,85099B,JUMBO BAG RED RETROSPOT,10,17-07-2011 10:53,2.08,12600
560232,85099B,JUMBO BAG RED RETROSPOT,4,17-07-2011 11:08,2.08,14810
560233,85099B,JUMBO BAG RED RETROSPOT,4,17-07-2011 11:10,2.08,16813
560234,85099B,JUMBO BAG RED RETROSPOT,100,17-07-2011 11:21,1.79,16180
560250,85099B,JUMBO BAG RED RETROSPOT,5,17-07-2011 12:31,2.08,14659
560259,85099B,JUMBO BAG RED RETROSPOT,10,17-07-2011 13:29,2.08,13654
560271,85099B,JUMBO BAG RED RETROSPOT,2,17-07-2011 14:51,2.08,16474
560291,85099B,JUMBO BAG RED RETROSPOT,2,18-07-2011 10:17,4.13,
560292,85099B,JUMBO BAG RED RETROSPOT,2,18-07-2011 10:19,4.13,
560293,85099B,JUMBO BAG RED RETROSPOT,1,18-07-2011 10:20,4.13,
560294,85099B,JUMBO BAG RED RETROSPOT,5,18-07-2011 10:20,4.13,
560296,85099B,JUMBO BAG RED RETROSPOT,2,18-07-2011 10:21,4.13,
560298,85099B,JUMBO BAG RED RETROSPOT,4,18-07-2011 10:26,4.13,
560394,85099B,JUMBO BAG RED RETROSPOT,10,18-07-2011 13:35,2.08,14390
560412,85099B,JUMBO BAG RED RETROSPOT,6,18-07-2011 14:32,2.08,12748
560422,85099B,JUMBO BAG RED RETROSPOT,10,18-07-2011 15:14,2.08,16746
560432,85099B,JUMBO BAG RED RETROSPOT,20,18-07-2011 15:39,2.08,13327
560433,85099B,JUMBO BAG RED RETROSPOT,2,18-07-2011 15:49,4.13,
560434,85099B,JUMBO BAG RED RETROSPOT,4,18-07-2011 15:56,4.13,
560444,85099B,JUMBO BAG RED RETROSPOT,3,18-07-2011 17:15,2.08,13764
560491,85099B,JUMBO BAG RED RETROSPOT,1,19-07-2011 10:51,2.08,12415
560537,85099B,JUMBO BAG RED RETROSPOT,2,19-07-2011 12:19,2.08,17779
560539,85099B,JUMBO BAG RED RETROSPOT,10,19-07-2011 12:19,2.08,16745
C560540,85099B,JUMBO BAG RED RETROSPOT,-1,19-07-2011 12:26,2.08,12415
560577,85099B,JUMBO BAG RED RETROSPOT,10,19-07-2011 15:07,2.08,18223
560580,85099B,JUMBO BAG RED RETROSPOT,50,19-07-2011 15:23,1.79,14088
560592,85099B,JUMBO BAG RED RETROSPOT,200,19-07-2011 16:36,1.79,13225
560644,85099B,JUMBO BAG RED RETROSPOT,10,20-07-2011 11:22,2.08,16271
560690,85099B,JUMBO BAG RED RETROSPOT,10,20-07-2011 12:00,2.08,16807
560694,85099B,JUMBO BAG RED RETROSPOT,20,20-07-2011 12:05,2.08,12757
560696,85099B,JUMBO BAG RED RETROSPOT,2,20-07-2011 12:14,2.08,14606
560700,85099B,JUMBO BAG RED RETROSPOT,10,20-07-2011 12:38,2.08,17229
560701,85099B,JUMBO BAG RED RETROSPOT,1,20-07-2011 12:45,2.08,16729
560711,85099B,JUMBO BAG RED RETROSPOT,1,20-07-2011 12:58,2.08,17841
560712,85099B,JUMBO BAG RED RETROSPOT,2,20-07-2011 13:06,2.08,14456
560716,85099B,JUMBO BAG RED RETROSPOT,10,20-07-2011 13:26,2.08,17675
560718,85099B,JUMBO BAG RED RETROSPOT,100,20-07-2011 13:30,1.79,17677
560723,85099B,JUMBO BAG RED RETROSPOT,1,20-07-2011 13:53,2.08,16464
560754,85099B,JUMBO BAG RED RETROSPOT,100,20-07-2011 15:56,1.79,17754
560772,85099B,JUMBO BAG RED RETROSPOT,6,20-07-2011 16:12,2.08,
560773,85099B,JUMBO BAG RED RETROSPOT,6,20-07-2011 16:17,2.08,
560779,85099B,JUMBO BAG RED RETROSPOT,2,21-07-2011 09:30,4.13,
560780,85099B,JUMBO BAG RED RETROSPOT,3,21-07-2011 09:31,4.13,
560834,85099B,JUMBO BAG RED RETROSPOT,30,21-07-2011 12:15,2.08,16523
560875,85099B,JUMBO BAG RED RETROSPOT,10,21-07-2011 15:12,2.08,13562
560926,85099B,JUMBO BAG RED RETROSPOT,2,22-07-2011 09:20,4.13,
560928,85099B,JUMBO BAG RED RETROSPOT,10,22-07-2011 10:00,2.08,14852
561006,85099B,JUMBO BAG RED RETROSPOT,10,22-07-2011 15:02,2.08,16161
561007,85099B,JUMBO BAG RED RETROSPOT,10,22-07-2011 15:21,2.08,15640
561020,85099B,JUMBO BAG RED RETROSPOT,8,22-07-2011 17:21,2.08,13563
561026,85099B,JUMBO BAG RED RETROSPOT,1,24-07-2011 10:49,2.08,17265
561057,85099B,JUMBO BAG RED RETROSPOT,4,24-07-2011 13:18,2.08,17935
561075,85099B,JUMBO BAG RED RETROSPOT,10,24-07-2011 15:51,2.08,16458
561077,85099B,JUMBO BAG RED RETROSPOT,10,24-07-2011 15:53,2.08,17649
561090,85099B,JUMBO BAG RED RETROSPOT,2,25-07-2011 09:55,4.13,
561096,85099B,JUMBO BAG RED RETROSPOT,20,25-07-2011 10:28,2.08,16099
561098,85099B,JUMBO BAG RED RETROSPOT,10,25-07-2011 10:56,2.08,14194
561105,85099B,JUMBO BAG RED RETROSPOT,20,25-07-2011 11:36,2.08,15218
561209,85099B,JUMBO BAG RED RETROSPOT,2,25-07-2011 16:57,4.13,
561214,85099B,JUMBO BAG RED RETROSPOT,2,25-07-2011 17:00,4.13,
561217,85099B,JUMBO BAG RED RETROSPOT,2,25-07-2011 17:09,4.13,
561218,85099B,JUMBO BAG RED RETROSPOT,1,25-07-2011 17:11,4.13,
561224,85099B,JUMBO BAG RED RETROSPOT,100,26-07-2011 09:55,1.79,13629
561242,85099B,JUMBO BAG RED RETROSPOT,10,26-07-2011 11:05,2.08,16258
561288,85099B,JUMBO BAG RED RETROSPOT,10,26-07-2011 12:26,2.08,13379
561352,85099B,JUMBO BAG RED RETROSPOT,10,26-07-2011 14:41,2.08,18094
561356,85099B,JUMBO BAG RED RETROSPOT,10,26-07-2011 14:56,2.08,14273
561369,85099B,JUMBO BAG RED RETROSPOT,2,26-07-2011 16:22,4.13,
561371,85099B,JUMBO BAG RED RETROSPOT,6,26-07-2011 16:25,4.13,
561391,85099B,JUMBO BAG RED RETROSPOT,10,27-07-2011 09:59,2.08,16628
561473,85099B,JUMBO BAG RED RETROSPOT,20,27-07-2011 13:17,2.08,15078
561474,85099B,JUMBO BAG RED RETROSPOT,100,27-07-2011 13:18,1.79,14680
561485,85099B,JUMBO BAG RED RETROSPOT,1,27-07-2011 13:42,2.08,17841
561488,85099B,JUMBO BAG RED RETROSPOT,10,27-07-2011 13:51,2.08,16609
561513,85099B,JUMBO BAG RED RETROSPOT,1,27-07-2011 15:12,4.13,
561517,85099B,JUMBO BAG RED RETROSPOT,20,27-07-2011 15:17,2.08,18226
561595,85099B,JUMBO BAG RED RETROSPOT,10,28-07-2011 11:22,2.08,12853
561614,85099B,JUMBO BAG RED RETROSPOT,10,28-07-2011 12:50,2.08,13871
561616,85099B,JUMBO BAG RED RETROSPOT,6,28-07-2011 13:02,2.08,15023
561651,85099B,JUMBO BAG RED RETROSPOT,2,28-07-2011 15:36,4.13,
561679,85099B,JUMBO BAG RED RETROSPOT,10,28-07-2011 18:56,2.08,15245
561685,85099B,JUMBO BAG RED RETROSPOT,10,28-07-2011 19:46,2.08,14315
561694,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 09:57,2.08,16147
561705,85099B,JUMBO BAG RED RETROSPOT,20,29-07-2011 11:23,2.08,14735
561706,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 11:25,2.08,14735
561750,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 12:18,2.08,16945
561773,85099B,JUMBO BAG RED RETROSPOT,1,29-07-2011 12:41,2.08,17841
561797,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 13:37,2.08,13178
561800,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 14:13,2.08,13975
561804,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 14:40,2.08,14191
561808,85099B,JUMBO BAG RED RETROSPOT,20,29-07-2011 15:11,2.08,13534
561817,85099B,JUMBO BAG RED RETROSPOT,10,29-07-2011 15:51,2.08,12921
561867,85099B,JUMBO BAG RED RETROSPOT,2,31-07-2011 10:59,2.08,16931
561881,85099B,JUMBO BAG RED RETROSPOT,10,31-07-2011 12:47,2.08,16477
561908,85099B,JUMBO BAG RED RETROSPOT,10,01-08-2011 10:09,2.08,14239
561917,85099B,JUMBO BAG RED RETROSPOT,1,01-08-2011 11:57,2.08,16904
561923,85099B,JUMBO BAG RED RETROSPOT,10,01-08-2011 12:16,2.08,14112
562014,85099B,JUMBO BAG RED RETROSPOT,10,01-08-2011 14:05,2.08,14341
562019,85099B,JUMBO BAG RED RETROSPOT,10,01-08-2011 14:57,2.08,14709
562029,85099B,JUMBO BAG RED RETROSPOT,300,01-08-2011 16:41,1.79,16182
562031,85099B,JUMBO BAG RED RETROSPOT,7,01-08-2011 17:37,2.08,16984
562038,85099B,JUMBO BAG RED RETROSPOT,10,02-08-2011 09:35,2.08,12633
562093,85099B,JUMBO BAG RED RETROSPOT,20,02-08-2011 12:59,1.79,13777
C562097,85099B,JUMBO BAG RED RETROSPOT,-1,02-08-2011 13:19,1.79,15311
562099,85099B,JUMBO BAG RED RETROSPOT,10,02-08-2011 13:46,2.08,14688
562101,85099B,JUMBO BAG RED RETROSPOT,10,02-08-2011 14:04,2.08,13850
562113,85099B,JUMBO BAG RED RETROSPOT,1,02-08-2011 16:11,4.13,
562114,85099B,JUMBO BAG RED RETROSPOT,3,02-08-2011 16:14,4.13,
562129,85099B,JUMBO BAG RED RETROSPOT,10,03-08-2011 09:09,2.08,13186
562131,85099B,JUMBO BAG RED RETROSPOT,10,03-08-2011 09:30,2.08,18178
C562188,85099B,JUMBO BAG RED RETROSPOT,-100,03-08-2011 12:16,1.79,12748
562199,85099B,JUMBO BAG RED RETROSPOT,2,03-08-2011 12:20,2.08,12748
562216,85099B,JUMBO BAG RED RETROSPOT,10,03-08-2011 13:50,2.08,16835
